INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
92423	26983	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92424	26983	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92425	26983	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92426	26983	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92427	26983	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92428	26983	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92441	26984	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92442	26984	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92443	26984	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92444	26984	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92445	26984	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92446	26984	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92447	26984	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92448	26984	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92501	26985	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92502	26985	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92503	26985	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92504	26985	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92505	26985	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92506	26985	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92507	26985	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92508	26985	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92531	26986	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92532	26986	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92533	26986	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92534	26986	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92535	26986	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92536	26986	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92537	26986	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92538	26986	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92561	26987	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92562	26987	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92563	26987	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92564	26987	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92565	26987	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92566	26987	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92567	26987	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92568	26987	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92601	26988	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92602	26988	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92603	26988	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92604	26988	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92605	26988	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92606	26988	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92607	26988	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92608	26988	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92621	26989	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92622	26989	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92623	26989	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92624	26989	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92625	26989	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92626	26989	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92627	26989	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92628	26989	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92641	26990	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92642	26990	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92643	26990	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92644	26990	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92645	26990	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92646	26990	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92647	26990	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92648	26990	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
